index,rating,text
,5,밖에 소리 하나도 안들리고 방음이 아주 완벽해요 다만 샤워기 수압이 너무너무 약해서 샤워할때 오래 걸리네요
,4,일회용품 하나도 없고 칫솔치약은 그나마 살수있어서 다행이였어요..ㅠ 그래도 가격대비 객실은 무난했어요 친절하시구
,5,위치도 좋고 룸상태와 직원 분들 서비스 모두 만족.
,4,베개에 머리카락이 있네요! 청결에 신경을..
,5,뷰 굉장히 이쁘고 청결이나 위치 저렴한가격에 잘 이용했습니다~
,4,처음 배정받은 룸에는 샤워기에 머리카락이 그대로 있어 룸을 재배정 받았습니다. 그밖에는 딱히 불편한 점이 없네요.가성비 좋습니다.
,5,주차공간이 부족한거 제외하고는 모두 좋았습니다. 직원분도 친절하시고 객실도 깨끗하고 넓었습니다.
,5,공항과 매우 가깝고 침구 푹신해서 잘잤습니다
,5,방 깨끗하고 위치도 공항 앞이라 늦은 시간 도착해서 하루 쉬기에 너무 좋았어요 ㅎㅎ
,5,굿굿 복도에서 살짝 찝찝한냄새는 났지만 가성비 최고네요 프론트 직원분들도 친절합니다.
,5,혼자 갔는데 방이 정말 커서 놀랐어요. 깨끗하고 편하고 친절했습니다. 재방문 의사 있어요. 공항까지 가기도 편리해요.
,3,위치 만족합니다. 화장실이 좀 좁네요 ㅠㅠ
,2,화장실에서 하수구 냄새처럼 이상한 꼬리꼬리한 냄새가 났어요. 그것 말고는 저렴한 가격대비 괜찮은 호텔이었습니다.
,5,깔끔하게 잘 이용했습니다. 다만 수압이 약했던게 좀 아쉬운거 같아요.
,4,공항근처이기도하고 호텔근처에 편의시설이 많은점이 너무 좋았습니다. 연박했는데 다음에도 편히 묵고싶으면 방문하고싶네요!
,5,객실 화장실 완전 깔끔하고 입실했을때 냄새도 푸근하게 좋았어요 직원들도 친근했어요
,4,공항과 가까워서 저녁에 도착하면 자주이용하는곳입니다 저렴하고 가성비도 좋아 친구랑 가기 좋아여
,5,욕조에서 보이는뷰가 좋아요 티비도 침대에서도 보고 소파에서 보고 좋았어용
,3,에어컨 청소가 안돼있어 너무 찝찝했어요 그래서 한여름인데 틀지 않았네요
,5,공항이랑 해변가랑 가까워서 택시비도 얼마 안나오고 객실도 넓고 화장실도 좋아요
,3,깨끗하고 사용하기 좋으나 주차시설이 불편하고 정문앞 정차가 안됩니다.
,5,주변편의시설과 안락한 룸으로 제주여행 첫째날 잘 쉬었습니다
,4,생각보다 정말 넓고 화장실도 분리되어있어요 근처에 편의시설도 많아서 숙박하기 좋습니다 룸컨디션도 굿굿
,3,전체적으로 나쁘지 않고 공항에서 가깝고 침대푹신하고 다음에가면 또이용할거에요! 아쉬운점은 바닥청결이 별로였어요 ㅠㅠ
,5,5일동안 묵었는데 직원분들 한결같이 친절하셔서 기분좋게 지내다갑니다
,5,잘 쉬었다갑니다. 다만 약간 눅눅한 냄새가 났다는게 조금..
,3,가성비 굿이에요! 객실 상태가 막 그렇게 신식이거나 깔끔하다기보단 .. 위치나 가격 면에서 도착 당일이나 출발일에 하루 정도 묵기 참 괜찮은 호텔입니다 !
,5,늦은 시간 입실했는데 정말 편히 쉬다 나왔습니다! 화장실도 깔끔하고 공항이랑 위치도 가까워서 강추합니다 ~ 살짝 보이는 바다뷰도 좋았어요
,5,가격도 저렴하고 좋네요 방음은 조금 안좋네요
,4,주차장이 길 건너 멀리에 있습니다 화장실이 넓고 침대는 좀 작은거 같습니다 청소하시는 분들이 매우 친절합니다 공항까지 가까워 마지막날 이용하기 좋았네요
,5,청결해요. 주차 편리해요. 공항이 가까워서 좋아요.
,4,공항가깝고 먹을데 많은 중심가인게 최대 장점. 노후화된거 감안한다면 가성비는 좋아요
,5,숙소에 풀장이 너무좋았어요 물도 따뜻하고 시설도좋구 여자친구랑같이오면 좋아요~ㅎ
,5,생각보다 룸도 넓고 깔끔하니 좋았습니다. 직원분들도 친절하셨구요.
,3,직원들은 전체적으로 불친절하고 객실 내 현관 센서등이 고장났는지 밤새 꺼졌다 켜졌다 잠을 못잤네요. 수영장은 온수풀이 있어서 좋았고 부대시설이나 공항과의 접근성은 만족합니다.
,4,전반적으로 만족한 숙소였습니다. 특히 위치와 시설이 좋았어요
,5,침구나 건물내 시설 모두다 매우 깨끗하고 좋았습니다 코로나만 아니면 수영장도 넓고 좋습니다
,4,다좋은데 방음ㅠㅠ 윗층발소리 옆방문소리 말소리 방음이 장난아님 ㅠㅠ 2박인데 내일이두려움ㅠ
,5,직원들 정말 친절해요 객실 노후감은 감안 하셔야 할듯 그래도 야외 펍 수영장 다 좋았음 ㅠㅠ
,5,우선 호텔안에 볼거리가 많고 근처맛집많고 호텔두 좋아요
,5,"역시 4성급 답게 너무 깨끗하고, 방 tv에 와챠랑 유튜브 등이 다 돼서 넘 좋았어요ㅎㅎ"
,5,가족단위로 갔다오기에 분위기도 좋고 접근성도 좋았네요. 최근에는 수영장도 이용해서 더욱 좋았구요~!
,5,진짜 조식 맛집 인정!! 너무 맛있게 잘 먹었고 잘 쉬다 왔어요 룸 안에 탁자가 없고 테라스에 의자랑 탁자가 있었지만 겨울이라 추워서 이용안했어요ㅠ 아침에 조식먹고 해변가 산책하고 너무 좋았어요!! 재방문의사 있어요!!
,5,"여러가지 부분에서 참 좋았다고 생각하는 숙소입니다 ㅎㅎ 일단 룸 컨디션도 다른 상급 호텔과 비교했을때 부족하지 않을 정도로 우수하고, 호텔 직원분들의 응대나 서비스 차원에서 보았을때도 상당히 좋았습니다. 객실 사이즈는 넓지는 않지만 숙박에는 전혀 문제가 없고, 특히 모던 료칸이나 기타 서비스들이 상당히 우수하서 함덕에 놀러가면 꼭 다시 머물고픈 숙소네요 ㅎㅎ"
,5,외월풀도 넘 좋았어요 날이 찬데 뜨끈한 물안에 있으니 좋더라구요 ㅎㅎ 사용하는 동안에 날씨가 흐리고 비가온게 넘 아쉬웠네요 이용시 반팔 반바지도 된다고해요 응대도 친절하고 와이파이가 잘 안잡혔는데 바로 처리해주었어요 즐거운 기억만 가지고 갑니다
,4,근처 맛집.잡화점.까페 등 이용하기 아주 좋습니다. 상대적으로 저렴한 객실을 이용해서인지 룸 컨디션은 조금 아싑지만..웰컴과자 패키지와 무료 탄산수2병과 음료두팩.생수까지 있어서 정이 느껴졌어요.. 일층 까페도 바다 바로앞이라 이용시 괜찮구요
,5,돈이 하나도 아깝지 않은 서비스와 위생상태 잘 쉬다 갑니다.
,4,숙소 위치도 좋고 오션뷰도 너무 멋있었어요!! 근처에 먹을 곳과 편의점도 있어서 좋았어요 그런데 방이 조금 작아요ㅜ
,5, 접근성 좋고 시설도 좋았습니다
,3,직원분들은 너무 친절하세요. 다만 청소는 개선이 필요해보입니다. 특히 에어컨에 곰팡이 그대로 보이는데 청소하셔야 할것같아요
,5,방이조금 좁았으나 괜찮았어요 뷰짱
,5,여행 마지막 숙박날 이어서 조금 지쳐있었는데 시설도 좋고 시티뷰로 결제했었는데 반 오션뷰 주셔서 너무너무 감사했습니다. 방도 크고 깨끅하고 무엇보다 함덕해수욕장 거의.바로잎인것이 좋앗어요
,4,함덕해수욕장을 엄청 편하게 즐길 수 있는 호텔. 입구에 모래 씻을 수도도 굿.
,4,그냥 해수욕장 접근성이좋고. 대신 가격이 비싸서 딱 그 값어치 하는정도.. 솔직후기
,5,너무 마음에 들어서 추가로 하루 더 자고 왔어요. 해수욕장에서 물놀이 하고 싶었는데 구름끼고 비와서 좀 아쉬웠지만 호텔이 깔끔해서 큰 문제는 없었어요.
,5,주위에사람이많아서 북적북적했지만 호텔은 넘좋았어요~
,5,"일단 함덕해수욕장 물이 깊지 않아서 놀기 좋거든요. 바로 앞 호텔이라 접근성 좋았고 객실에서 바라본 전망도 끝내줬어요. 냉장고에 무료 미니바 제공이 너무 좋더군요. 3박 했는데 계속 채워주세요. 탄산수, 물3개, 맥주 등등. 간단히 먹을 스낵도 있고요. 조식은 한식인데 충분히 맛있더라구요. 다만 바로 바다앞이라 밤새 떠드는 소리가 들릴수는 있어요. 다음을 기약하며 또 가볼 생각입니다."
,5,가격이 저렴해서 살짝 의심하면서 갔는데 가격에 비해 너무 괜찮아서 놀랬어요. 시설도 깨끗하고 레스토랑 편의점 잘되어 있어서 먹는거는 걱정안했고 바로앞에 함덕해변이 있어서 더욱 좋았어요. 제일좋았던건 료칸이 뷰도 끝내주고 너무 좋았어요
,5,"깔끔하고 따뜻하게 잘 묵고 나왔어요. 주차장이 좀 좁아서 애를 먹었는데, 전용주차장이 따로 있다고 하시더라구요. 이정표가 있으면 찾아가기 쉬울 것 같았습니다!"
,4,아무런 뷰가 없네요... 건물뷰가 전부 주차장천장이랑 맞닿은 2층이라서 아쉬웠어요. 객실은 깔끔하고 편했습니다!
,4,주차공간이 턱없이 부족함
,5,시설깨끗하고 근처에 맛집도 많아서 좋았어요~
,5,부모님 예약해 드렸는데 만족하셨다고 합니당. 깔끔하고 좋았다고 하셔요!
,5,객실 이상으로 빠른 룸체인지를 해준 곳특히 에어컨 중앙에서 온도 아무리 내려도 안내려가는 경우가 많은데 에어컨 최고입니다 침구류도 푹신하고-!
,5,굉장히 청결합니다. 깨알 오션뷰도 보이고 침대도 각 1개라 굉장히 편히쉬다가요
,5,하룻밤 무난하게 잘 쉬다왔어요 조식은.. 좀ㅠ
,4,방은 완전 깨끗하고 좋았어요! 조식 포함이여서 아침에 조식먹으러갔다가 약간 실망했어요..
,2,아파트같은 건물이 있어서 주차장에서 나는 경고음으로 인해 창문을 못 열어 둘 정도로 시끄럽고. 객실은 먼지가 장난 아니네요.
,5,아주 만족스러운 3박이었습니다
,4,바다뷰인줄 알았는데~ 아니어서~ 그것만 좀 실망했습니다. 나머지는 다 좋아요
,5,조식포함으로 주문 코로나로 인해 조금은 아쉬웠지만 조용하게 쉬기엔 좋은 호텔입니다. 매우 준수한 시설 입니다.
,4,화장실 청결이랑 이불에서 냄새나는구 빼고는 저렴해서 급하게 숙박하기 좋아요
,5,아주 만족했습니다. 무엇보다 침구류가 편안하고 좋아서 정말 잘 잤어요. 걸어서 바닷가 산책도 하기 좋고 깨끗하고 좋습니다. 또 머물고 싶네요.
,5,앞에는 함덕해수욕장 있고 주변 먹거리가 많아 좋습니다. 실내 객실도 나름 깔끔한 편이고 좋았습니다
,2,침대도없는 원룸구조에 이렇게 룸컨디션이 별로이진않았는데... 간만에 일도할겸 바람도쐴겸 참으로 좋아하는 함덕해수욕장 뷰도 실컷볼겸 예약한숙소였는데... 위층 층간소음에 뷰도그저그렇고 이용할 숙소내 시설도 별로고.. 다음에 또 오진않을거같아요
,1,예전에 본관에서 숙박할때 너무 더럽고 상태 최악이라 이번엔 혹시나하고 클린룸 다시 예약했더니 역시나.. 공중에 무슨 하얀 먼지가 계속 날아다녀 아이 머리위나 얼굴에 계속 내려앉아요. 곰팡이때는 말할 것도 없고 바닥엔 머리카락투성이에요. 프론트 설명이나 친절도도 부족합니다. 위치와 브랜드만 믿고 너무 관리 안하는듯.
,2,"수건도 넉넉히 안 주시고 연박이었는데 물도 한번밖에 안 주시네요, 청소도 3박 이상만 해주시고~ 외관에 비하면 굉장히 아쉬운 서비스였어요 그리고 리조트 크기에 비해 빨래방이 굉장히 작아요.. 사람들 붐비고 장난 아닌데 좀 늘리시거나 직원분 배치를 하셔야 할 것 같아요 외관은 정말 예쁜데 방이나 서비스 부분들이 아쉬웠습니다"
,4,큰 기대없이 예약한 곳인데 너무 좋았어요 우선 외국에 온 듯한 야자수 나무가 너무 마음에 들었고 오션뷰는 아니었지만 한라산 전망도 좋았습니다. 근처 함덕 해수욕장이 가깝게 있는 것도 좋았습니다. 다만 이불과 커튼에서 나오는 먼지로 자는 이틀 내내 콜록거렸습니다. 청결에 좀 더 신경써 주시면 좋겠습니다.
,5,시설도 좋고 깔끌해요 다들친철하고
,3,가격대비 그냥 그래요
,5,침구컨디션 너무 좋아요 룸이 넓어서 답답함이 없네요 바다를 보며 산책도 좋았습니다
,5,연식이 좀 있지만 위치도 좋고 깔끔해요! 직원분도 친절하세요.
,5,올 때마다 묵고 있어요 좋습니다
,4,시설은 좀 노후 되었으나 룸컨디션 나쁘진 않았구요 . 뻥 뚫린 오션뷰 너무 맘에 들었어요
,4,조식도 맛있고 전체 적으로 다 맘에 들었어요 .건물이 노후 됐지만 관리 를 열심히 하는것 같아요. 일회용품은 주지 않으니 챙겨가세요~
,1,재방문의사 절대없음. 아기와 어린이 있는가정은 비추천
,5,카운터 친절하시고 방 깔끔하고 전망도 좋았어요 다음에도 오고 싶습니다
,3,또 오고싶지는 않은데 그럭저럭 괜찮지만 너무 오래되서 ......청소를 깨끗히 해주셨는데 그냥 너무 낡았어요 벽지부터 커튼 화장실...등등 넘 낡고 뭐가 막 뭍어있고 습해요 ㅜㅜ 가습기나 공청기 없어서 좀.... ㅜ 가격대비는 괜찮지만 암튼...사진은 깨끗하고 이쁘게 나왂는데 청소랑 별개로 그냥 낡아서 좀 그랬어요 싹다 바꿔야할거같습니다…
,5,오래됐지만 깔끔하고 가성비 좋은 호텔입니다
,4,오래되서 객실 시설이 낙후되긴 했지만 관리 잘해서 괜찮았어요. 다만 문으로 복도 소음이 들어와서 좀 힘들었네요.
,5,뷰도 좋고 깔끔하고 주변에 갈곳이 많아 좋았어요
,5,좋은뷰와 편한 위치 깔끔한시설 친절한서비스 싸고맛있는점심뷔페!! 한가지 아쉬운것은 세면대 물이 막혀서 좀 불편했어요
,5,침대가 넓어서 좋음
,5,공항이랑 가깝구 숙소도 깔끔 조식도 매일 조금씩 바껴요!
